Wallet,Pending ORI,Pending JUMP,Formatted Pending ORI,Formatted Pending JUMP
0x3e3eD6938Be54c51f2eb65aa8D97994Fc881a5B0,69323685618499880000,13864737123699976000,69.32368561849988,13.864737123699976
0x3e4830C2754BbbaF4D069283a574e4e886C811d0,400846644.31438076,80169328.86287615,4.0084664431438076e-10,8.016932886287615e-11
0x3E4A801f2F6D249Fd75B3Eaa2956971deD3Dd963,400841651.31438076,80168330.26287615,4.008416513143808e-10,8.016833026287615e-11
0x3e4b3517ae0a6B5c8c1f2056d86A906c6E46e30F,400841893.31438076,80168378.66287616,4.0084189331438075e-10,8.016837866287616e-11
0x3e5aB2639038592cda76B0dC2ee1b98fF7a50F4e,400849700.31438076,80169940.06287615,4.0084970031438077e-10,8.016994006287615e-11
0x3E5dA49159a40a1fEb0464E933D682F2DaeaE3Ce,330015210102207200,66003042020441450,0.33001521010220725,0.06600304202044145
0x3e817538027392ffb68DCC187237067a7C8f4B3E,400838348.31438076,80167669.66287616,4.008383483143808e-10,8.016766966287616e-11
0x3E8277Fb3bca1f3677E10e3C8348b8A4436b076C,39628974358271380000,7925794871654275000,39.62897435827138,7.925794871654275
0x3e93618711FE83018270B878ac8f1eD781e1D572,400826443.31438076,80165288.66287616,4.0082644331438074e-10,8.016528866287616e-11
0x3Eaf7e83a0c766967fb48A2b5C91619304bb266E,4046227508427005400,809245501685401100,4.046227508427005,0.8092455016854011
0x3EC3bf5dcdD258fBAd901D00fdF589Da9453A786,51911371799342236000,10382274359868447000,51.911371799342234,10.382274359868447
0x3EDB7d5b494cCB9bb84D11CA25F320Af2bb15f40,66275426108830910000,13255085221766180000,66.27542610883091,13.255085221766182
0x3eeb2165f4b8E699F80A27Eec1cc683Db2E41875,400853489.31438076,80170697.86287615,4.0085348931438075e-10,8.017069786287615e-11
0x3F09b6AE8116356430bA8e02c998Ea1F98F87a9C,400831982.31438076,80166396.46287616,4.0083198231438077e-10,8.016639646287615e-11
0x3f119Cef08480751c47a6f59Af1AD2f90b319d44,13844567351575788000,2768913470315157500,13.844567351575787,2.7689134703151574
0x3F1aab4595c6636A3EFba779A1077272Aa044373,400810977.31438076,80162195.46287616,4.0081097731438077e-10,8.016219546287616e-11
0x3f1eF1e3D1B5B7d426E771730C4f6f696fEa175f,14652627523062825000,2930525504612565000,14.652627523062826,2.930525504612565
0x3f2EfcFa86a60a506c0F23e06e1B309EC683288e,400826443.31438076,80165288.66287616,4.0082644331438074e-10,8.016528866287616e-11
0x3f2fA9987a22F7c3f9Ed55ab65b427Eb98a6F1D7,6.563562832752203e+22,1.3127125665504406e+22,65635.62832752203,13127.125665504405
0x3f56b87D86eaFCb669C601d99af3BfFF1DCCB983,400854378.31438076,80170875.66287616,4.0085437831438074e-10,8.017087566287616e-11
0x3f7054ce178D219D9E4956Ab71D4177675B068Bb,8670970047466979000,1734194009493396000,8.67097004746698,1.7341940094933959
0x3f70FAd369258512A7B5BC5540Ba14C45ee5A1aa,400850424.31438076,80170084.86287615,4.0085042431438075e-10,8.017008486287615e-11
0x3F792a80333a60E5dCB7026c08805f614c69A659,193359897740165780000,38671979548033155000,193.35989774016576,38.67197954803316
0x3F963fDFFEe6cBE0FA7f5800A0eAE3c04AAE6Ad4,400840121.31438076,80168024.26287615,4.0084012131438074e-10,8.016802426287615e-11
0x3F9eDb85EFf8a6ff56040e25b4433414b0F47BB3,59729429454386790000,11945885890877358000,59.72942945438679,11.945885890877358
0x3fAa2Fb36300E1A1ecC05B0E6314983C9cbbb0fb,400836656.31438076,80167331.26287615,4.0083665631438076e-10,8.016733126287615e-11
0x3Fb93C425906Ec5f13dA4B2639B0dC09d4D45975,3.6370905043982153e+21,727418100879643100000,3637.090504398215,727.4181008796431
0x3fDc3b38c7320B4fDe4DCd709d94284B272aeD18,288505260774290.44,57701052154858.086,0.00028850526077429044,0.000057701052154858085
0x3FFE64Ca6e8AE9b1ea9F3E742447132d6b72131d,69028743385853760000,13805748677170754000,69.02874338585376,13.805748677170753
0x3fFF5e7974152Eda43A6dFe2bDF58A6AF0837Ad5,268924240166316900000,53784848033263380000,268.9242401663169,53.78484803326338
0x4002e799c71DbCA6C0BA5A96c9a8a6ee80c45781,140527362569365200000,28105472513873040000,140.52736256936518,28.10547251387304
0x40054e510436de76e048B590aAc9c114d8221296,65014832670282710000,13002966534056542000,65.01483267028271,13.002966534056542
0x400cb73E85482b01BDD010AC3CaA37672bf039E5,76259926144716320000,15251985228943266000,76.25992614471633,15.251985228943266
0x401FFfA0aeB124008863821d68d063a49deB5b80,130196043639321920000,26039208727864386000,130.1960436393219,26.039208727864384
0x40295Dd3B7f0bce9B569Cc52b45DA5B67803Dda1,324216117404023100,64843223480804620,0.3242161174040231,0.06484322348080462
0x402b483092fE8B5F1B98A6E9BBbAa16217463De5,1083162303431749800,216632460686349950,1.0831623034317497,0.21663246068634995
0x404Ad6DF6583aB4Cc0BBc3D3f94Fc21Dc143EcFd,99691142711799120000,19938228542359822000,99.69114271179912,19.938228542359823
0x404ddBC70eBF09d00A00094bce5f0A19692E73c5,128026112531665780000,25605222506333155000,128.02611253166577,25.605222506333156
0x40735aB840F17a73716803c18760f5988b540C09,270705601901485800000,54141120380297160000,270.7056019014858,54.14112038029716
0x40777402fae2572782a831e74290e8A5bAfbBDb5,400844953.31438076,80168990.66287616,4.008449533143808e-10,8.016899066287616e-11
0x4077868ad90cB8E64721Da4D128fdDfd542467Ff,671505999181989800000,134301199836397960000,671.5059991819898,134.30119983639796
0x40bD1D9442Bd73dE97c68eC9D9bAd69bd457ab2C,90308961762909440000,18061792352581888000,90.30896176290943,18.06179235258189
0x40c9b4Db087244A364Aa5784Dd91beE7f409b9Ec,193410388986402000,38682077797280400,0.19341038898640198,0.0386820777972804
0x40D87706a900360Db94b28FeEaBF22CE5bb61bd7,209905629543200540,41981125908640110,0.20990562954320055,0.04198112590864011
0x40E773bfde6F3199196F3Fc45b1ED59be30CF2d3,400850907.31438076,80170181.46287616,4.0085090731438075e-10,8.017018146287616e-11
0x40eB35037Ed57C9F1BEa4A1C66C84923ecc784FB,256140778442680450,51228155688536090,0.25614077844268046,0.05122815568853609
0x4101466C3840173832b7449a65Fb5CFC602Ae774,400841248.31438076,80168249.66287616,4.008412483143808e-10,8.016824966287616e-11
0x410a6c7D7E4bDf6b6E8A63614c8ff30BB24fD72D,4835948766210388000,967189753242077600,4.835948766210388,0.9671897532420776
0x41156e7790b1CDfb66e7d7cDdd42206f2b81c4e2,28923483693621560000,5784696738724312000,28.92348369362156,5.784696738724312
0x4128eA05d75946F067d5b45d168d7332EA1Bb18A,4.192038344606383e+21,838407668921276600000,4192.038344606382,838.4076689212766
0x41328A578154ED4a28ef5E49d793aE9114dcff14,7332226210219125000,1466445242043825000,7.332226210219125,1.466445242043825
0x4140A622E558761ed04BF7B0Bd913e0bAc5DF4d2,1.368293975747178e+21,273658795149435600000,1368.293975747178,273.6587951494356
0x4151D2c48606955f3620FE6f42F5023747D1a281,400785807.31438076,80157161.46287616,4.007858073143808e-10,8.015716146287615e-11
0x4158B2aeed66939C130EdB36Ec06d374086012F2,400833513.31438076,80166702.66287616,4.0083351331438075e-10,8.016670266287615e-11
0x417466cBaE627485b2A39803966764ad6Fa22D9f,401658321180632800000,80331664236126570000,401.6583211806328,80.33166423612657
0x4177044022D7dDcaEbA04EA129D1B3C6c478F3f7,400846080.31438076,80169216.06287615,4.0084608031438077e-10,8.016921606287615e-11
0x41819fA605Cc7635156F9dD25809356BBf8f13C5,594410399814208700000,118882079962841740000,594.4103998142087,118.88207996284174
0x41A529307E0C93F962ac2a62788588BD739A0019,7.199269986226735e+22,1.439853997245347e+22,71992.69986226736,14398.539972453469
0x41beA4e314524C8Ff37E08D2C4939724AA588472,400844067.31438076,80168813.46287616,4.008440673143808e-10,8.016881346287616e-11
0x41FB1AbEE66DfD4211f26A28f2153760de621c72,1.0644644839888947e+22,2.1289289679777893e+21,10644.644839888946,2128.9289679777894
0x4216E7d774791FD42eeacF3E96a1904905a22E39,1.5751992462262406e+21,315039849245248100000,1575.1992462262406,315.03984924524815
0x422F8fd71db05cC12FBCD4b4d2982c07615cBeaA,400816831.31438076,80163366.26287615,4.0081683131438075e-10,8.016336626287615e-11
0x4242F9e92c59856B15c562840Ff348cC8DDbF3bC,400830855.31438076,80166171.06287615,4.008308553143808e-10,8.016617106287616e-11
0x426a135fCF8150F208F40297F62D727b5E93D662,62598404834608510000,12519680966921703000,62.598404834608516,12.519680966921703
0x426a9571da741761876267A27dF3EAb642ea12FA,29521501231532740000,5904300246306548000,29.521501231532742,5.904300246306548
0x42708AAA0b5Fd80CbD4dA697c25B9F32Bba6DA94,37767430896461496,7553486179292299,0.03776743089646149,0.007553486179292299
0x42B54826dD0911b31CEBa225154a7Cc83cFa3a00,178550381495568170000,35710076299113636000,178.55038149556816,35.71007629911364
0x42E2E1B3f6611e2D4A0a08B56F8a6709F36dC3a8,133881536741071450000,26776307348214292000,133.88153674107144,26.776307348214292
0x42eA3A765b0EEb1a559984afe7d20fa12c52F4a4,188319028297139880000,37663805659427980000,188.31902829713988,37.66380565942798
0x430856074e59CC9550b6196dF332b31351c802A6,400838187.31438076,80167637.46287616,4.0083818731438075e-10,8.016763746287615e-11
0x43259052Bd1346cC2B861Bd2a93c1581C781d11e,400841248.31438076,80168249.66287616,4.008412483143808e-10,8.016824966287616e-11
0x432E28be1b2C189A78b0FAb456e2b9AE48A8854C,249079756263672930,49815951252734584,0.24907975626367293,0.04981595125273459
0x432f24bA6660863ACCc2Bf60e94917f9453Bde1D,120678870890393300000,24135774178078663000,120.6788708903933,24.135774178078663
0x433109c7cBd1c2796Ff9170A411ddBB872630299,400851390.31438076,80170278.06287615,4.0085139031438075e-10,8.017027806287616e-11
0x4355B8f6f68B79D18790a40867C7857d6c4A67dE,131779589963698400000,26355917992739680000,131.7795899636984,26.35591799273968
0x435E835995CDAd29978Fd89501386c94e27Aa1D6,400854459.31438076,80170891.86287615,4.008544593143808e-10,8.017089186287614e-11
0x438757611f6fb89d05753a9a84b10cDa43B7D5BF,400853974.31438076,80170794.86287615,4.0085397431438074e-10,8.017079486287614e-11
0x43A192081EE6dff0bB70e6Fa01c5625a2b34fAaD,400827084.31438076,80165416.86287615,4.0082708431438074e-10,8.016541686287614e-11
0x43b2F94263763861cD75995a642c86D1C4040cFB,44831884568493410000,8966376913698682000,44.83188456849341,8.966376913698682
0x43C60e1D7D7186C0F450C80Caf78b6778C1a2BA1,4.068838171376603e+22,8.137676342753207e+21,40688.38171376603,8137.676342753207
0x43e7afC641875B3D2F76ec21b602E63C888521Ce,904176385885542000000,180835277177108400000,904.176385885542,180.8352771771084
0x44107731CE79a6B301665a0D1a49595B82C70093,400854944.31438076,80170988.86287615,4.0085494431438077e-10,8.017098886287615e-11
0x4413A906a012F06bD0ABDa5eeC45F7D67b449284,494118759687487400000,98823751937497480000,494.1187596874874,98.82375193749748
0x441bAf7aF59B993b7d6b15Fb319943cd0A1DB616,400837462.31438076,80167492.46287616,4.008374623143808e-10,8.016749246287615e-11
0x44202C5E0293548645312A2C1b6C83E5dc6DCAc8,6.226459951816145e+21,1.2452919903632289e+21,6226.459951816145,1245.291990363229
0x446fc20c70D402Bcaa8Aef2d7E77Cb53E436a9Bf,400827004.31438076,80165400.86287615,4.0082700431438075e-10,8.016540086287614e-11
0x448720dC9f829855f2e82a5227343117Aa1F0d7D,264147943575755520000,52829588715151110000,264.1479435757555,52.829588715151104
0x44aea8B8bc5DeC85E838008c9ADa39D46e239C2E,38740757935136870000,7748151587027373000,38.74075793513687,7.748151587027373
0x44cbA2c0081e3b9CD801369bE00e0c9E174a8558,1.225979685228179e+21,245195937045635830000,1225.979685228179,245.19593704563582
0x44d2ba8Bf6B5fa5e7055Ec08Ec19aC70aD68E99e,1632372412020696000,326474482404139200,1.6323724120206962,0.3264744824041392
0x45144345cE401d4DD2414e874f67f75c098623B3,404579130653179050000,80915826130635820000,404.57913065317905,80.91582613063582
0x4546eB518B4A603F60165Fa15F41fef6E5ab4923,45496941548360335000,9099388309672067000,45.49694154836033,9.099388309672067
0x454Edd3844058557d3C9937aB19eF6Fc03e24b2f,400838912.31438076,80167782.46287616,4.0083891231438077e-10,8.016778246287616e-11
0x459040266C0f056d8Ab70459e09497a39424563F,84093484190145700000,16818696838029142000,84.0934841901457,16.81869683802914
0x45919D4aE71977926cE43b0DceaCb38C2365Cbe7,400819234.31438076,80163846.86287615,4.0081923431438077e-10,8.016384686287615e-11
0x45F5CAfd5715740463f9Ef9A253EFAC42eEF22e3,400853813.31438076,80170762.66287616,4.0085381331438076e-10,8.017076266287616e-11
0x45F88d28Cc7a99c46A1c5c22812F3f46b30fbe81,400832546.31438076,80166509.26287615,4.0083254631438075e-10,8.016650926287615e-11
0x461F8b8ae28401b9df4eF1EB8118d854190dd406,42118739481367510000,8423747896273502000,42.11873948136751,8.423747896273502
0x461FCA1A44bD721df0D053F7e79dd37BF7d75F80,640218276569666200000,128043655313933240000,640.2182765696662,128.04365531393324
0x462FA457A1137728986Ab29B57Dbe8801FfE659f,400838912.31438076,80167782.46287616,4.0083891231438077e-10,8.016778246287616e-11
0x4644C45139d9D89daDB4E148442220976140ECBB,400829970.31438076,80165994.06287615,4.0082997031438077e-10,8.016599406287615e-11
0x465Ea587d79601D5a341D7C48DebA7Fe1A07F681,249250182314090140,49850036462818030,0.24925018231409016,0.049850036462818034
0x4668eCA0A1616810E5A4b72F9185fa5f08021Ac0,47640568468950580000,9528113693790116000,47.64056846895058,9.528113693790116
0x467d0f3Dd2B79f5EDE619d40F2b6Bd5CdE119d4d,8671114870289190000,1734222974057838000,8.67111487028919,1.734222974057838
0x4681ed1F3B462FF8037175Ea1D16ef24B4829009,906588467893387700000,181317693578677520000,906.5884678933877,181.3176935786775
0x46a155a6a26C7C3B91Af877Df63147Fec6466e28,9579509407025742,1915901881405148.5,0.009579509407025741,0.0019159018814051485
0x46Ac4C477CFb39F935dE19363c8d9817c7732390,6524742068108853000,1304948413621770800,6.5247420681088535,1.3049484136217708
0x46af3eAE703725ff5e990D84582C96cE07d7b19C,4418949191465451500,883789838293090300,4.418949191465452,0.8837898382930903
0x46F7090C2cCFD5d523E016E8Eb3Cd8a0151B2010,347618563286226440000,69523712657245290000,347.61856328622645,69.52371265724528
0x470194560DB2826469a77DaA54eBf80F09659Ed5,400829247.31438076,80165849.46287616,4.008292473143808e-10,8.016584946287615e-11
0x470204ee9E5D3d494BBDC84B464E39f69F31C881,212355847012301000,42471169402460200,0.21235584701230098,0.0424711694024602
0x47327F694d18A8CdFE9e9e314437302AF5AA91ce,400827725.31438076,80165545.06287615,4.0082772531438074e-10,8.016554506287614e-11
0x474634a7b0c9a382906B78578eC67eff1A4Fab2b,474771071739448800,94954214347889760,0.4747710717394488,0.09495421434788975
0x47653ACcd2Ddc34f58FC5b716deBfbC0E7fB5d6a,98827669905180330000,19765533981036065000,98.82766990518033,19.765533981036064
0x4779767CA09Bc5C27714bcd13b2766A0B2fEa25C,180881500938446900000,36176300187689378000,180.8815009384469,36.17630018768938
0x477d7D732b05D3eb1B2430623eFc409e4f6e200D,400833110.31438076,80166622.06287615,4.0083311031438074e-10,8.016662206287615e-11
0x478c02be920d68D2f9739DAc8C99c8620de802c5,156997234128474730000,31399446825694945000,156.99723412847473,31.399446825694945
0x47BB4307bE2eED5413e49c6a5828847A291199a5,578881760567703200000,115776352113540630000,578.8817605677032,115.77635211354063
0x47d020dA17d9e1981ec4E56bCC72F70bb29eF273,210043485644083300,42008697128816660,0.2100434856440833,0.042008697128816656
0x47E2Ef075aAbce247F3b1916EEAba7d7234A632c,429397892730106800,85879578546021360,0.4293978927301068,0.08587957854602137
0x47f2A488fE2c975d836b8fF688d76e7e644f88DA,1005967948112500000,201193589622500000,1.0059679481125,0.2011935896225
0x484221302f147F59E2E0a42ab24746956fa85767,430788847558528860000,86157769511705770000,430.78884755852886,86.15776951170577
0x4865d43478259367DC057630f01936Bb044669d9,400853328.31438076,80170665.66287616,4.0085332831438077e-10,8.017066566287616e-11
0x487f1D332840A55993DE286Def5392628b1Ac753,1193095328780446700,238619065756089340,1.1930953287804467,0.23861906575608935
0x4882A682135B8049344E2F89DD7b2217Ae7f602E,415666071888537000,83133214377707410,0.41566607188853705,0.0831332143777074
0x4889627732Bc1761a62E8DDA2fB29aCDE1464e6C,400840765.31438076,80168153.06287615,4.008407653143808e-10,8.016815306287615e-11
0x489311E699E1d87f6EAEd75722a3AacF9AA1a0c6,74623796581027040000,14924759316205408000,74.62379658102704,14.924759316205408
0x48A52e9425B30d3130bfA6b3B4c8610B6B59534b,400854136.31438076,80170827.26287615,4.0085413631438077e-10,8.017082726287615e-11
0x4901231a6b5fff355ba227a767f089A4B82EFdCD,400854620.31438076,80170924.06287615,4.0085462031438077e-10,8.017092406287615e-11
0x491B9F1B40192238608138C2e114a4C5b48d9BB7,4054373675060236300,810874735012047200,4.054373675060236,0.8108747350120472
0x49385C392ccb70e9DDE412b8a5D00F60fbdeF001,400835447.31438076,80167089.46287616,4.0083544731438074e-10,8.016708946287616e-11
0x49593C8428a8322402bcbCa9A3FaaE4539Da46eD,400847207.31438076,80169441.46287616,4.0084720731438076e-10,8.016944146287616e-11
0x496ea957960Bf9A2BBC1D3c114EaA124e07D0543,1323792973981769500,264758594796353900,1.3237929739817695,0.2647585947963539
0x4979BA651D0e8bb6A4d06bD23547Ca8f975EBB17,16104110614856215000,3220822122971243000,16.104110614856214,3.220822122971243
0x497D14A5932B3af2f5C0e1AFE5cfCA2953b59586,404920226795380300000,80984045359076050000,404.9202267953803,80.98404535907605
0x49946ce6a9608C15f23d35Fa684F8efDdB8f9397,8300524845173156000,1660104969034631200,8.300524845173156,1.6601049690346312
0x49Aa51C21C171FA992b77D98ee44a2d752b36611,400850183.31438076,80170036.66287616,4.0085018331438077e-10,8.017003666287616e-11
0x49Cc222a21ddE615597C360ddD3De8EF928eE884,41977882821418120000,8395576564283624000,41.97788282141812,8.395576564283624
0x49D443d89da0712B1D608eeaEDEF2650ab8b2206,2.3702326973531286e+21,474046539470625700000,2370.2326973531285,474.0465394706257
0x4A2E7E2A2ec9B7f473F9C61a982e930D77E3CE7e,992991125435899200000,198598225087179850000,992.9911254358992,198.59822508717986
0x4A36038E5f0B608B64bc1458D3450b86baD20B88,400854459.31438076,80170891.86287615,4.008544593143808e-10,8.017089186287614e-11
0x4A45E7eb8d1813a5509344243168715d17E073DB,34779502125838190000,6955900425167638000,34.779502125838185,6.955900425167638
0x4a509d79Ce11850079336Fa88D3BE966d7AAF2b2,431796385490498600,86359277098099730,0.43179638549049865,0.08635927709809973
0x4ab68FB184dB5FCb2cbe49737ACFc4726c3cAb7f,400826443.31438076,80165288.66287616,4.0082644331438074e-10,8.016528866287616e-11
0x4Ac22b9f2A84d870610f117aC42A8911E335bF00,5756327177365026000,1151265435473005200,5.7563271773650255,1.1512654354730052
0x4Ac99a9f50Bcf262277c21e0683bd6E4BB4D5000,918220402197953400000,183644080439590680000,918.2204021979534,183.64408043959068
0x4adEc7316AA765Cb254D31C9bD650FDfa2DDA26a,400831338.31438076,80166267.66287616,4.008313383143808e-10,8.016626766287615e-11
0x4adf3bA1bC591686E4607c1E47E12A525A7460A3,74187022465483260000,14837404493096653000,74.18702246548327,14.837404493096653
0x4b0d2B28Ac2ad6e0f7af0eDc64a641D1bD69D546,210550741955232860,42110148391046580,0.21055074195523285,0.04211014839104658
0x4b388dc8646D4C09d0ba28EF403B95A2b1b4D9a8,400836092.31438076,80167218.46287616,4.0083609231438077e-10,8.016721846287616e-11
0x4b46efd76BFd6298A5464f298b7F490842007aF0,50431569546749950000,10086313909349990000,50.431569546749955,10.08631390934999
0x4b4A8abbEda6f58331ee91b419EaFe9561fF6569,430176650788011700,86035330157602340,0.4301766507880117,0.08603533015760234
0x4B7aB4361D292D2DCb792DCd4Cc1f683690e6022,400853489.31438076,80170697.86287615,4.0085348931438075e-10,8.017069786287615e-11
0x4b97aECe5314dB340f1fa2B30138C3E17F2F964a,400845517.31438076,80169103.46287616,4.008455173143808e-10,8.016910346287616e-11
